2.004372610511817	9369084
1.9575940323810603	8669492
1.3601268195878318	9265639
1.298815551974604	12787320
1.2832196117653865	12486146
1.1910810453406662	11775232
1.1488933565068666	9520006
1.1354433307400031	9343467
0.9456240094690268	8614504
0.8011076691201925	12355988
0.6551522307546584	9678311
0.6433331949796621	9460714
0.6022285485155263	9728943
0.5892405345656948	8128960
0.5879879120684371	10936880
0.542534260311349	8890772
0.5362099425970557	8596645
0.5347273181006587	10525981
0.5283267623175291	9508150
0.5079679590055313	9003062
0.5050735266699002	9307578
0.49887225767590077	9626772
0.48579927128703865	9572586
0.4822076093179002	8070517
0.4591782350325429	11302074
0.45753229037082616	10190327
0.44564574620348496	11015454
0.4331655300839457	11193807
0.4324384396222645	10483785
0.4197327058038336	8797010
0.41787861321375025	10912224
0.41746730143154454	11673590
0.41729492017708264	8069300
0.41505874962121825	12609489
0.4123481387204536	9012418
0.4052382365953944	9619150
0.39735214547508624	10381540
0.39596170771577544	9137113
0.39570768880136387	12962909
0.38960814039419905	11844476
0.3875837598989411	9341576
0.3875557869494051	10349334
0.38702535868421384	10867785
0.3762024864370951	8644717
0.3747184672952162	11113217
0.3709042379834234	12629906
0.3693224139923096	10448801
0.368692663380251	12451108
0.3685119449003992	9619639
0.3683583515951653	11325345
0.36384709064396115	10939571
0.36275514940445125	9678319
0.35925051583630097	9290497
0.3577930994148676	11076057
0.35555842287887096	9756330
0.35516540905888305	8648331
0.3537906146966004	10611368
0.3512085297479273	10668702
0.3478622241224343	9547235
0.3454852555453434	11553277
0.3448671252207124	12957508
0.33842114170648874	11281316
0.33552795031055893	11447828
0.33322906819914255	11212354
0.3296946759362235	11095526
0.3277980408426525	10940674
0.32512623703914634	7992850
0.32070408482014173	9920359
0.31726272198770167	11501342
0.3169446650756781	9280167
0.3154056470416197	8993479
0.3122380886511421	7670501
0.30721089736803725	10488446
0.3067213031729811	10682216
0.30581828694879104	10194255
0.30404778694248197	7566000
0.301348493449689	11889238
0.3007420244442613	11835377
0.3003785495848196	7891887
0.29890197543049973	10027417
0.29658226027249013	11285089
0.2955073474820865	10528114
0.2930157778146735	8804040
0.2918207294597267	7654070
0.29153329230395325	11683989
0.29097888741144645	12379263
0.29037859650449105	10980578
0.289621772707835	8848271
0.28903353539948673	9831992
0.2888959187003403	9674791
0.2888042009683917	9700208
0.28618747895592345	7824157
0.2835840194754195	8075646
0.28237730155651847	7615568
0.2811857203709539	7944299
0.2809647570226155	12116196
0.27730098728033	8993489
0.27339677026387504	8741397
0.27300419058668096	11071064
0.2729165802681972	7884953
0.2715929496026127	12471457
0.2708135781547224	10329743
0.2698853321638913	7486872
0.26977164648407914	8624095
0.2682174266583305	11950276
0.26741568913147035	7970234
0.266140082634757	7763336
0.26490114677338383	9040748
0.2644095974143814	7532337
0.26344449049283714	9052714
0.2624855521132411	7729825
0.25937213828143896	10694577
0.2574799070839377	11493026
0.25700483296077	9877525
0.2561242115826114	9990558
0.25603209388061116	9211985
0.2548418294467619	8702415
0.2542721670236001	7951679
0.2537488503701555	8820179
0.2525070096592105	7534068
0.25234355297950367	10609670
0.25138487498401757	7964823
0.25084688215496254	8203459
0.2507089412605362	7853720
0.25055386954585174	11273064
0.24990791805775847	8624078
0.24967604272066862	8841664
0.24952347946629694	7676127
0.2485785099868785	10867214
0.24795043098250938	10816430
0.24702129915146448	7695621
0.2463383582749286	12536572
0.24605906963568822	10212558
0.24526347539393512	9181358
0.24508215782108253	8741132
0.24448991474350162	11315514
0.24428674185013197	8833436
0.2441480669609153	9831633
0.2440021977719575	9572591
0.243899591686721	10624576
0.2431458101704536	10998553
0.2430085357993363	9520135
0.24102267406829792	9831993 9831994
0.24038637000193672	10369830
0.23960452884341482	10840275
0.23862600492660413	7579137
0.23851005002784506	9700658
0.23716695879840932	7891871
0.23694965353815733	11416775
0.23683163290728207	12552038
