1	0.0022736860066650683 12566713 11158207 11145916 11883199 12857908
10233949	0.00729735143336852
10362134	0.0019994924582779714
10364381	0.010294022654892383
10364505	0.004505036667200129 9568045 10873782 8709207 11044077 9420209
10559364	0.006632577249351746
10573627	0.0018870967741935482
10712890	0.0016129032258064516 11158207 1 12566713 11145916 10971133
10873782	0.006731869577327467
10918034	0.0018870967741935482
10971133	0.0018870967741935482
11040122	0.006632577249351746 7666533 9420209 9557678 8551571 9372953
11044077	0.0408634461891974 12518224 9568045 8553535 9784363 9650960
11121865	0.0016129032258064516 10918034 11044077 9469843 12518224 9343214
11145916	0.0025478795550521647
11158207	0.0026602752391365874
11160736	0.035068606315256746 12610128 11163673 12560332 10364381 12857908
11163673	0.015978470862454453
11243812	0.006295114046550475
11287582	0.06141132092018556 8709207 9420209 12610128 12560332 12663788
11289806	0.0018870967741935482
11499923	0.004779230215587226
11602792	0.00729735143336852
11682199	0.0018870967741935482
11878901	0.01557818303743802
11883199	0.002386081690749491
11886254	0.03386855065625239 12518224 12857908 8553535 11878901 9650960
11967289	0.0016129032258064516 12890615 9311816 9261437 12584306 8709207
12033769	0.0019432946162357598
12033775	0.004505036667200129 9784363 11287582 8709207 11044077 10873782
12050360	0.00729735143336852
12208977	0.0019432946162357598 12033769 14517069 7561785 12663788 7491757
12482659	0.0016129032258064516 11160736 9420209 8289365 7491757 12560332
12518224	0.05748051160712728 8553535 11044077 11886254 9650960 7831768
12533712	0.0016129032258064516 11044077 11160736 12610128 11682199 8289365
12560332	0.03993528725319359 11160736 12610128 8709207 11287582 9650960
12566713	0.0022736860066650683 1 12663770 11883199 10362134 11158207
12584306	0.0018870967741935482
12610128	0.060003124325856146 11160736 11287582 12560332 8709207 9018146
12663770	0.0019994924582779714
12663788	0.019728857496515994 11243812 9060658 8289365 11287582 12857908
12706096	0.0019432946162357598
12840887	0.0016129032258064516 8709207 11499923 11160736 11044077 10873782
12857908	0.023974045702606733 11878901 10233949 12050360 11602792 11163673
12890615	0.0018870967741935482
14517069	0.0019432946162357598
2	0.006632577249351746 11287582 9420209 8709207 11160736 12610128
7491757	0.0044204863302575855
7494284	0.002161290322580645
7523700	0.0055769786045344796
7561785	0.0019432946162357598 12208977 12663788 8178438 12706096 12857908
7595373	0.0018870967741935482
7666533	0.003103125834305927
7745672	0.0016129032258064516 7933109 8615005 8709207 9060652 9650960
7778283	0.0016129032258064516 8709207 8601783 7494284 9298727 8973339
7815562	0.0016129032258064516 12610128 8709207 8615005 12663788 11160736
7831768	0.015646168295839244 12518224 9650960 8553535 11886254 8709207
7933109	0.021399766309920232
8139029	0.0019432946162357598
8151305	0.0016129032258064516 7494284 8825715 9650960 11160736 9032384
8178438	0.0019432946162357598 8764516 8553535 8200503 8139029 9650960
8200503	0.0019432946162357598
8289365	0.009735634584718347 11160736 7491757 11044077 12663788 8553535
8525612	0.0016129032258064516 11289806 8709207 7933109 9420209 9018146
8551571	0.003103125834305927
8553535	0.05931817984680247 8709207 12518224 11044077 9650960 11886254
8601783	0.0018870967741935482
8615005	0.002161290322580645
8709207	0.07909674410232427 8553535 11287582 7933109 12610128 12518224
8764516	0.0019432946162357598
8806551	0.0018870967741935482
8825715	0.0018870967741935482
8957669	0.0016129032258064516 8957670 9234794 11145916 9650960 10573627
8957670	0.0018870967741935482
8973339	0.0018870967741935482
9018146	0.01655038159666566 8709207 12610128 7523700 11160736 11287582
9032384	0.0018870967741935482
9060652	0.0018870967741935482
9060658	0.006295114046550475
9234794	0.0018870967741935482
9261437	0.0018870967741935482
9298727	0.0018870967741935482
9311816	0.0018870967741935482
9343214	0.0018870967741935482
9372953	0.003103125834305927
9420209	0.021096034996278816 11287582 11040122 8709207 10559364 2
9469843	0.0018870967741935482
9557678	0.003103125834305927
9568045	0.012440947787788073 10873782 11499923 11044077 10364505 8709207
9636375	0.0016129032258064516 12857908 11163673 7595373 10364381 8806551
9650960	0.06291823354920446
9784363	0.012440947787788073 11044077 8709207 12033775 9811779 8289365
9811779	0.004505036667200129
