2.004372610511817	9369084
1.9575940323810603	8669492
1.3601268195878318	9265639
1.298815551974604	12787320
1.2832196117653865	12486146
1.1910810453406662	11775232
1.1488933565068666	9520006
1.1354433307400031	9343467
0.9456240094690268	8614504
0.8011076691201925	12355988
0.6551522307546584	9678311
0.6433331949796621	9460714
0.6022285485155263	9728943
0.5892405345656948	8128960
0.5879879120684371	10936880
0.542534260311349	8890772
0.5362099425970557	8596645
0.5347273181006587	10525981
0.5283267623175291	9508150
0.5079679590055313	9003062
