0.87134038386608	8709207
0.38778521848360403	12857908
0.3647758418470719	11160736
0.3616092247934617	11044077
0.35568813155412127	8553535
0.33426645412799405	9420209
0.32768824276183206	11287582
0.32417544453658953	12610128
0.2995969503366311	12518224
0.26933213689717217	12663788
0.2549531186302495	1
0.23289801626192605	12560332
0.23001581605784305	8289365
0.22729311047696735	12566713
0.21309298043451325	11886254
0.20738045738045732	7561785
0.20737297354653494	9568045
0.2072735475691423	9784363
0.20602546370462063	9018146
0.2029625779625779	8178438 12208977
